toi,ra,dec,st_dist,sky_coord.ra,sky_coord.dec,frame_hash
7545.01,103.960969,-2.591046,385.003,103.960969,-2.591046,-3391761657822212453
7546.01,118.040237,-61.069387,238.985,118.040237,-61.069387,-5176417333403444836
7547.01,69.937825,-72.764189,795.661,69.937825,-72.764189,1125714200388309095
7647.01,99.167806,4.771693,704.588,99.167806,4.771693,-6766344050147311181
7648.01,100.57371,-2.277588,1088.66,100.57371,-2.277588,-2737829588115346397
7649.01,117.190025,-69.059282,635.178,117.190025,-69.059282,-7406194877040465605
765.01,78.165188,-53.743438,168.781,78.165188,-53.743438,-4569513305064303330
7650.01,110.988858,-3.495763,943.273,110.988858,-3.495763,2720474123771985200
7651.01,87.740352,-49.79406,209.489,87.740352,-49.79406,1078119498749266882
7652.01,110.623757,-3.120236,1130.44,110.623757,-3.120236,6631659150023070152
7653.01,97.053092,-63.472957,1055.34,97.053092,-63.472957,2926458775287385219
7654.01,114.383517,-70.799927,297.836,114.383517,-70.799927,-848077029678168349
7655.01,128.294127,-22.959231,993.632,128.294127,-22.959231,3322504352842050077
7656.01,127.319943,5.781981,376.113,127.319943,5.781981,-8972218984316160810
7657.01,114.656079,-20.802965,1223.19,114.656079,-20.802965,-6374190605893809126
7658.01,108.426932,-38.213569,725.621,108.426932,-38.213569,-8772344334815873772
7659.01,97.683952,-75.279962,915.582,97.683952,-75.279962,5360301209743318011
766.01,175.52524,-23.354845,283.971,175.52524,-23.354845,3127384790636542908
6856.01,355.409997,-28.336727,446.864,355.409997,-28.336727,6149418299474000400
6857.01,8.810668,-55.889296,145.095,8.810668,-55.889296,2298289909703693564
6858.01,1.512156,-58.935221,61.1486,1.512156,-58.935221,6631774103381124707
6859.01,21.648785,-63.96451,520.499,21.648785,-63.96451,-8460352276451391311
686.01,111.601066,-54.452065,255.337,111.601066,-54.452065,-3636763081940476549
6860.01,342.792364,-6.779791,557.124,342.792364,-6.779791,6613561993154502151
6861.01,4.043933,3.137181,660.159,4.043933,3.137181,1246778561967236506
6862.01,3.539406,7.115538,383.433,3.539406,7.115538,1790945173745249748
6863.01,31.091545,4.33968,715.613,31.091545,4.33968,-1442261994341722548
6864.01,51.570524,23.000347,384.084,51.570524,23.000347,6232418014448444857
6865.01,0.935669,11.332234,211.088,0.935669,11.332234,-3115340054652479981
6866.01,21.602425,4.317341,361.951,21.602425,4.317341,-4492413061847651993
6867.01,0.318198,12.040073,463.319,0.318198,12.040073,-5055772675058353862
6868.01,3.276119,7.660267,708.514,3.276119,7.660267,-6307916758123304146
6869.01,49.593526,24.277814,200.19,49.593526,24.277814,8601058305758486109
687.01,137.672815,-45.098845,42.4467,137.672815,-45.098845,8332580736793306946
6870.01,104.11559,20.420768,320.806,104.11559,20.420768,-3621772554201040112
6871.01,48.936836,18.484536,74.1676,48.936836,18.484536,4668475725037087590
6952.01,92.092038,33.732462,388.991,92.092038,33.732462,-3756665300631754614
6953.01,114.586421,19.531926,865.039,114.586421,19.531926,-1826990222019440097
6954.01,168.324059,-2.787764,190.042,168.324059,-2.787764,-4767590133642974384
6955.01,92.934009,25.038945,1020.81,92.934009,25.038945,3833501198127360227
6956.01,93.081227,13.953313,1048.28,93.081227,13.953313,-5746736198886456773
6957.01,75.793998,-66.358346,176.682,75.793998,-66.358346,4684709439104442134
6958.01,271.178306,70.430348,338.369,271.178306,70.430348,-5389924561987094181
6959.01,291.191388,64.618252,804.639,291.191388,64.618252,-7015153352829916333
696.01,68.178987,-39.790874,19.8782,68.178987,-39.790874,8564304161798078382
696.02,68.178987,-39.790874,19.8782,68.178987,-39.790874,-5874563493776275577
696.03,68.178987,-39.790874,19.8782,68.178987,-39.790874,-7083967219895716022
6960.01,326.64701,-31.006241,236.69,326.64701,-31.006241,8115752310337976308
6961.01,30.218314,12.583289,271.527,30.218314,12.583289,8041437344758464915
6962.01,55.255931,13.519187,256.011,55.255931,13.519187,-5184444242747210987
6963.01,63.928339,29.166542,159.244,63.928339,29.166542,-1912235916114034257
6964.01,45.860656,17.808283,131.527,45.860656,17.808283,3166650455227741755
7037.01,128.328153,5.106301,445.119,128.328153,5.106301,7446136370918854137
7038.01,246.057741,-32.143789,152.834,246.057741,-32.143789,4524520823013316014
7039.01,192.339004,-70.916554,183.08,192.339004,-70.916554,-1055241197382277980
704.01,91.089986,-55.311538,29.8424,91.089986,-55.311538,5705542656323173497
7040.01,283.443213,-34.784103,237.004,283.443213,-34.784103,-7860201160987065718
7041.01,357.802172,-50.869862,439.52,357.802172,-50.869862,5227130232936837879
7042.01,249.91015,20.743061,237.065,249.91015,20.743061,-4795702601872436633
7043.01,251.80616,37.885957,64.2031,251.80616,37.885957,-9002926710490816538
7044.01,250.414739,15.20053,232.078,250.414739,15.20053,5944897817119933219
7045.01,256.054062,31.565369,201.532,256.054062,31.565369,-4487830484341833574
7046.01,40.587028,-59.46639,528.702,40.587028,-59.46639,5364426654604002510
7047.01,81.397716,-25.517309,216.12,81.397716,-25.517309,7150108330403720329
7048.01,353.430263,-62.643379,753.924,353.430263,-62.643379,843552942853073552
7049.01,39.824291,7.470835,20.0182,39.824291,7.470835,-5890221477641009318
705.01,106.477148,-72.558765,191.058,106.477148,-72.558765,-4645531335479500385
7050.01,278.519237,17.199139,476.345,278.519237,17.199139,-4445522370261934764
7051.01,272.797502,5.982054,190.241,272.797502,5.982054,-8578140765376332267
7052.01,268.95853,33.419623,29.7194,268.95853,33.419623,3170473327295983709
7124.01,356.180508,56.843339,610.592,356.180508,56.843339,1567818799779495250
7125.01,356.773197,60.249859,115.061,356.773197,60.249859,-3381238267929182275
7126.01,354.944277,58.00075,666.281,354.944277,58.00075,-1795646171831887884
7127.01,15.554384,62.013217,833.536,15.554384,62.013217,-8953689436636397598
7128.01,350.057782,60.424042,1048.98,350.057782,60.424042,-2317584429150938972
7129.01,342.317208,61.201293,698.905,342.317208,61.201293,1831324377584661599
713.01,102.021376,-65.624257,69.3653,102.021376,-65.624257,-4148760670047295641
713.02,102.021376,-65.624257,69.3653,102.021376,-65.624257,-8606514230932315173
7130.01,342.713199,64.970472,697.962,342.713199,64.970472,-7213454946254716423
7131.01,8.406336,63.267344,1147.25,8.406336,63.267344,-7182224633255973571
7132.01,323.783634,64.077414,498.336,323.783634,64.077414,-1991371582981301223
7133.01,10.787342,62.362882,884.206,10.787342,62.362882,6477066818842370604
7134.01,349.385015,63.768479,937.871,349.385015,63.768479,-453661024985486015
7135.01,237.222993,35.398017,590.48,237.222993,35.398017,-6629498694252246728
7136.01,357.873254,60.933269,618.889,357.873254,60.933269,7044747301818620660
7137.01,236.054241,58.553688,196.593,236.054241,58.553688,-7381119374611699331
7138.01,350.58587,60.754699,1154.79,350.58587,60.754699,1378377710808115540
7139.01,350.306271,65.257695,699.662,350.306271,65.257695,-2363939408509374962
714.01,92.392417,-53.822988,53.8473,92.392417,-53.822988,6843241301555820631
6872.01,70.149378,25.009813,75.1703,70.149378,25.009813,-4738507154296355019
6873.01,121.454994,20.803931,60.1874,121.454994,20.803931,6802693393858769663
6874.01,116.578612,30.776661,468.406,116.578612,30.776661,5579569943474705689
6875.01,105.009764,11.045477,753.865,105.009764,11.045477,1411947584840930676
6876.01,147.221565,8.974037,140.69,147.221565,8.974037,-3900841827197138233
6877.01,164.189386,9.673946,246.599,164.189386,9.673946,1842731081751019512
6878.01,106.486751,11.772439,532.485,106.486751,11.772439,-8691381580172827622
6879.01,163.02506,10.794672,248.774,163.02506,10.794672,-5672900394662225977
688.01,110.194274,-55.379531,176.054,110.194274,-55.379531,-8401813466209968336
6880.01,117.070656,30.184445,115.933,117.070656,30.184445,-5949276476544763596
6881.01,56.22842,45.507976,775.775,56.22842,45.507976,-2727761094330939232
6882.01,254.242045,-68.709846,733.941,254.242045,-68.709846,4830971007429848817
6883.01,310.2917,3.638297,93.7345,310.2917,3.638297,-3981028924132203172
6884.01,193.008793,26.673951,562.376,193.008793,26.673951,1042198947362771684
6885.01,207.488369,66.773769,329.485,207.488369,66.773769,-1530113490688288453
6886.01,183.608978,5.29803,229.607,183.608978,5.29803,-1868651018561574267
6887.01,184.083837,39.149853,526.024,184.083837,39.149853,4540576099191489743
6965.01,103.678273,24.245141,31.1664,103.678273,24.245141,-3613078819146962336
6965.02,103.678273,24.245141,31.1664,103.678273,24.245141,-4705109304298099641
6966.01,61.131862,16.216647,216.411,61.131862,16.216647,4888780387869223500
6967.01,123.381848,16.419516,477.295,123.381848,16.419516,-5119606800260872933
6968.01,289.332853,38.348899,430.708,289.332853,38.348899,-1633796454562717859
6969.01,308.160533,40.778443,658.741,308.160533,40.778443,3365275393501672268
6969.02,308.160533,40.778443,658.741,308.160533,40.778443,-122816354592287829
697.01,69.704221,-36.681326,93.7714,69.704221,-36.681326,-2920557358781745996
6970.01,295.49671,42.537932,587.91,295.49671,42.537932,-7795802381680405953
6971.01,168.416829,51.177452,231.047,168.416829,51.177452,-3333173936729614745
6972.01,204.439616,48.246384,297.451,204.439616,48.246384,-7710074547049485879
6973.01,352.291773,66.099275,76.325,352.291773,66.099275,3685274942808965524
6974.01,133.99297,-14.358967,360.739,133.99297,-14.358967,4402299686459714510
6975.01,163.574892,-36.271069,,163.574892,-36.271069,-6506047620364590900
6976.01,144.074277,-40.626972,252.27,144.074277,-40.626972,9081280755505886781
6977.01,71.110002,16.518582,98.0152,71.110002,16.518582,-7830147871671860864
7053.01,281.70848,12.554509,404.16,281.70848,12.554509,8227805512692208844
7054.01,269.095123,-2.404231,129.214,269.095123,-2.404231,2525614422456928526
7055.01,274.37327,-3.381059,298.64,274.37327,-3.381059,-266451307492529875
7056.01,280.6873,5.937659,655.037,280.6873,5.937659,7126878316159388093
7057.01,269.57207,5.761371,403.458,269.57207,5.761371,3499500210354795268
7058.01,274.743418,10.597197,279.86,274.743418,10.597197,2266150052380442514
7059.01,270.444183,-2.97098,290.736,270.444183,-2.97098,7993489348869699975
706.01,74.752657,-49.736179,94.697,74.752657,-49.736179,-1369116813312880573
7060.01,300.047116,-71.966865,191.394,300.047116,-71.966865,-2859985153478602185
7060.02,300.047116,-71.966865,191.394,300.047116,-71.966865,-5223709664156516282
7061.01,304.538843,-1.076003,149.216,304.538843,-1.076003,-9065065077986485624
7062.01,313.292091,-9.044055,47.6049,313.292091,-9.044055,9068778805969893042
7063.01,313.726289,-2.334419,58.9521,313.726289,-2.334419,8272737236968030723
7064.01,276.104689,69.097768,144.581,276.104689,69.097768,1128978572362715942
7065.01,279.71524,43.093727,280.342,279.71524,43.093727,-8057749088682032525
7066.01,291.063681,0.746014,338.386,291.063681,0.746014,-704089668230907901
7067.01,295.287232,41.222003,872.343,295.287232,41.222003,6119632620451812661
714.02,92.392417,-53.822988,53.8473,92.392417,-53.822988,5022171091722897724
7140.01,349.021766,59.019516,1030.49,349.021766,59.019516,-6142263875987507393
7141.01,254.662151,83.271745,229.246,254.662151,83.271745,179742061017145203
7142.01,250.44698,14.772788,557.43,250.44698,14.772788,4962012084963558966
7143.01,92.381859,85.820703,177.343,92.381859,85.820703,8149886523267981893
7144.01,263.053897,14.26805,625.682,263.053897,14.26805,5130966269689486314
7145.01,246.09856,32.029436,578.77,246.09856,32.029436,7213923136114131745
7146.01,17.742424,82.221473,544.981,17.742424,82.221473,9052300272032200826
7147.01,256.753952,38.784588,207.933,256.753952,38.784588,4430267761871062707
7148.01,254.146881,22.569607,245.173,254.146881,22.569607,-3666048478278422349
7149.01,244.738466,19.175812,126.126,244.738466,19.175812,2617611601833955023
715.01,113.852328,-73.577409,42.4048,113.852328,-73.577409,-5531500403840739750
7150.01,19.247141,71.093647,1276.55,19.247141,71.093647,-2990561918202621238
7151.01,69.641701,74.30934,350.869,69.641701,74.30934,7631744427668286168
7152.01,10.212378,71.364782,,10.212378,71.364782,5382831599363920911
7153.01,190.256094,88.082025,293.366,190.256094,88.082025,8199981873751354018
7154.01,264.570314,15.213537,299.123,264.570314,15.213537,-7425046388767847479
7155.01,12.445448,79.287855,144.751,12.445448,79.287855,-809812696983540880
7156.01,45.280234,69.916053,181.369,45.280234,69.916053,5852903591373054486
6888.01,12.9724,57.364237,324.436,12.9724,57.364237,2520392316924979840
6889.01,199.484552,16.418007,661.309,199.484552,16.418007,1034029761732954613
689.01,147.005591,-48.320751,108.513,147.005591,-48.320751,3306513088944394729
6890.01,139.231123,-20.676234,299.679,139.231123,-20.676234,-7936020778919556592
6891.01,185.205942,53.160817,517.159,185.205942,53.160817,146819874979185802
6892.01,178.369356,47.971471,720.54,178.369356,47.971471,3906639302174974145
6893.01,2.892723,4.767212,167.253,2.892723,4.767212,-8264885760670254363
6894.01,173.469142,12.451091,73.8131,173.469142,12.451091,-972984881732102792
6895.01,344.835029,52.066799,203.968,344.835029,52.066799,7945652200157121036
6896.01,358.005905,-9.349538,209.632,358.005905,-9.349538,756057631329372387
6897.01,339.077592,-46.312801,987.789,339.077592,-46.312801,7555740088372495588
6898.01,333.155846,-24.209535,57.17,333.155846,-24.209535,-1752661323397100361
6899.01,326.381404,-51.564785,90.2461,326.381404,-51.564785,-822616717779852312
690.01,149.225807,-33.799397,3500.23,149.225807,-33.799397,-1281920421695806580
6900.01,76.81876,-73.245857,121.118,76.81876,-73.245857,-724273937526786120
6901.01,9.866558,-80.569321,79.6238,9.866558,-80.569321,-3004952876928612523
6978.01,299.638248,-54.937423,23.6103,299.638248,-54.937423,-9156065454214768242
6979.01,52.888852,22.434819,214.753,52.888852,22.434819,3999780528041594950
698.01,87.739087,-76.61961,63.3731,87.739087,-76.61961,56618939810623333
6980.01,38.206634,5.209801,73.7757,38.206634,5.209801,5218494255042479834
6981.01,121.059967,11.266937,25.4675,121.059967,11.266937,3748422881572159678
6982.01,54.274323,19.499595,245.962,54.274323,19.499595,6590398473484516141
6983.01,38.742213,9.845805,171.467,38.742213,9.845805,7776696434093435225
6984.01,94.206431,24.595834,99.0504,94.206431,24.595834,-8419178154910487057
6985.01,108.993831,18.691658,46.2206,108.993831,18.691658,751734520002404103
6986.01,75.876995,35.183943,319.82,75.876995,35.183943,-6394238691182747133
6987.01,72.630009,43.065498,753.271,72.630009,43.065498,694221394168020431
6988.01,90.244747,62.693985,587.794,90.244747,62.693985,4967683458533651783
6989.01,76.241952,43.258963,239.055,76.241952,43.258963,-4178165243728783181
699.01,83.38224,-62.109022,193.29,83.38224,-62.109022,6391476037971376965
699.02,83.38224,-62.109022,193.29,83.38224,-62.109022,5237060279851052868
699.03,83.38224,-62.109022,193.29,83.38224,-62.109022,2744756400902666391
6990.01,89.836331,35.278155,598.703,89.836331,35.278155,6510222375556352093
7068.01,292.627494,37.860165,397.292,292.627494,37.860165,4948539335690289563
7069.01,322.648515,32.006189,128.952,322.648515,32.006189,-4822777003721608044
707.01,98.729589,-67.537274,130.959,98.729589,-67.537274,-7097537288298775580
707.02,98.729589,-67.537274,130.959,98.729589,-67.537274,4014695849739369483
7070.01,314.841608,18.071787,195.391,314.841608,18.071787,1435854947834196457
7071.01,305.946252,37.98274,325.153,305.946252,37.98274,3211364765959438115
7072.01,324.361307,28.008443,235.22,324.361307,28.008443,-3337936073160438328
7073.01,306.238533,50.488593,920.505,306.238533,50.488593,6975978112137549562
7074.01,319.908796,46.067271,1055.99,319.908796,46.067271,7203356680908285819
7075.01,311.164232,41.139884,512.025,311.164232,41.139884,-2820188715186130650
7076.01,319.341171,44.560338,807.901,319.341171,44.560338,7791632053752805162
7077.01,308.980504,44.884869,,308.980504,44.884869,-2190900017383923873
7078.01,299.784248,54.971049,416.945,299.784248,54.971049,-5999653297359896592
7079.01,292.636286,54.680539,602.863,292.636286,54.680539,-9096489424412917273
708.01,82.764859,-70.357179,214.756,82.764859,-70.357179,7309916587578853751
7080.01,311.763262,43.581973,518.344,311.763262,43.581973,940293495325532187
7081.01,197.300194,65.3161,837.097,197.300194,65.3161,6196639548807689130
7082.01,202.249317,40.195722,101.892,202.249317,40.195722,6030349062602958617
7157.01,318.005408,59.032739,1075.54,318.005408,59.032739,-2124468516424647343
7158.01,334.678618,53.781393,1622.57,334.678618,53.781393,6427681226789459648
7159.01,342.520534,58.906174,900.701,342.520534,58.906174,2437055219168952269
716.01,136.238912,-18.502674,88.8248,136.238912,-18.502674,5540361204153442099
7160.01,342.052268,47.170483,746.634,342.052268,47.170483,2494490289012813149
7161.01,337.314049,56.014714,736.113,337.314049,56.014714,-1330852734289709914
7162.01,314.724621,59.595297,,314.724621,59.595297,-2113002009976874154
7163.01,341.716965,54.011837,137.3,341.716965,54.011837,420255212646917838
7164.01,210.09769,-61.7412,108.2,210.09769,-61.7412,-6802951757278458239
7165.01,300.102351,45.762192,1188.0,300.102351,45.762192,7477948927970439234
7166.01,320.680636,8.889398,35.4153,320.680636,8.889398,-7215694074372316530
