PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,frame_hash
143,00 01 58.5,-15 27 41,G,Irr,2.05,0.48,2.0,MCG-3-01-015          UGCA444               DDO221                [RC2]A2359-15,-1501820431123277569
1779215,00 01 58.6,+26 31 01,G,,0.54,0.33,98.0,,4375554256526087585
406591,00 01 58.6,-55 43 34,G,,0.41,0.13,124.0,,-8259792854820481217
678515,00 01 58.6,-33 16 34,G,,0.5,0.11,126.0,,7756594353253388648
1687905,00 01 58.7,+23 28 08,G,,0.44,0.18,11.0,,806146996370118629
308102,00 01 58.7,-66 01 35,G,,0.56,0.24,162.0,,-8452685907739316145
1926422,00 01 58.8,+30 58 58,G,,0.46,0.2,129.0,,1536419530985705404
865832,00 01 58.8,-18 37 26,G,,0.51,0.3,95.0,,6754938239422475778
2796285,00 01 58.9,+68 02 18,G,,0.17,0.05,,ZOAG118.32+5.61,-5411358237342376669
440314,00 01 58.9,-52 40 44,G,,0.7,0.47,115.0,,-8487931644436708311
976724,00 01 59.0,-10 33 26,G,,0.54,0.26,174.0,,8521190373291060931
424363,00 01 59.0,-53 57 20,G,,0.48,0.04,,,-2574472475084620782
2043150,00 01 59.1,+34 03 24,G,,0.36,0.1,91.0,,-3629781397986462669
2799430,00 01 59.2,-34 32 25,G,,,,,,1860162391164725585
1309368,00 01 59.2,+06 52 57,G,,0.65,0.05,,,5661026723664295664
906636,00 01 59.2,-15 46 36,G,,0.44,0.29,95.0,,-2004541089184750493
730845,00 01 59.3,-29 18 40,G,,0.42,0.01,,,-5933516297646024770
940915,00 01 59.3,-13 13 49,G,,0.42,0.09,36.0,,846628272873494894
1113598,00 01 59.3,-01 39 12,G,,0.56,0.07,33.0,,-5251568697897482992
1275197,00 01 59.4,+04 54 50,G,,0.77,0.21,174.0,,-6976166569288918600
656391,00 01 59.4,-34 52 22,G,,0.61,0.18,27.0,,9145872024253130113
856426,00 01 59.5,-19 21 09,G,,0.45,0.32,44.0,,-3826315373597186999
240806,00 01 59.5,-76 16 16,G,,0.54,0.23,55.0,,3428558392690868580
107666,00 01 59.5,-39 15 36,G,,,,,LCRSB235925.8-393218,2881083010386299482
1640217,00 01 59.5,+20 59 09,G,,0.56,0.23,5.0,,-3884700655543288839
768661,00 01 59.6,-26 21 41,G,,0.4,0.22,81.0,,-6864903143391370856
198101,00 01 59.6,-26 52 28,G,,0.6,0.07,156.0,DUKST537-44,3175538399752656821
596614,00 01 59.7,-39 34 25,G,,0.37,0.15,36.0,,-8064203743758897103
2493118,00 01 59.7,+55 10 34,G,,0.5,0.23,86.0,,-1713983090108928235
473823,00 01 59.9,-49 43 51,G,,0.71,0.51,111.0,,6937979462223777035
656611,00 01 59.9,-34 51 29,G,,0.49,0.11,32.0,,-5739959477867305956
737994,00 01 59.9,-28 44 37,G,,0.62,0.36,74.0,,8995658266415124836
756230,00 02 00.0,-27 21 15,G,,0.42,0.05,,,-5211194850065101294
2505394,00 02 00.1,+55 31 51,G,,0.86,0.15,117.0,,4471748531800110117
2104370,00 02 00.2,+37 35 09,G,,0.48,0.15,112.0,,6868888986071549680
662409,00 02 00.2,-34 25 57,G,,0.52,0.28,121.0,,-3732755782403716983
124815,00 02 00.3,-39 21 22,G,Sc,1.0,0.77,93.0,LCRSB235926.7-393804  DUKST348-36,-8315205465235509322
860714,00 02 00.3,-19 01 42,G,,0.32,0.08,99.0,,7151655720927646844
782549,00 02 00.4,-25 06 40,G,,0.38,0.09,84.0,,2989500406393580865
508506,00 02 00.4,-46 57 30,G,,0.33,0.09,38.0,,4813468634062501084
830072,00 02 00.4,-21 18 00,G,,0.52,0.4,152.0,,3262223863297580591
2138596,00 02 00.4,+38 52 35,G,,0.57,0.2,55.0,,1819464202968243278
547910,00 02 00.5,-43 30 33,G,,0.4,0.21,28.0,,-5585431092600865187
623014,00 02 00.5,-37 26 49,G,,0.43,0.25,1.0,,-9096665869945976798
143200,00 02 00.6,-51 57 42,G,,0.6,0.2,33.0,,-1572969683743445486
597981,00 02 00.6,-39 27 38,G,,0.56,0.15,161.0,,8927171778430134913
889870,00 02 00.6,-17 01 49,G,,0.39,0.2,36.0,,-2067460886621270884
1473247,00 02 00.8,+15 01 32,G,,0.57,0.1,15.0,NPM1G+14.0602,-7134665978044298675
439377,00 02 00.8,-52 44 26,G,,0.73,0.42,120.0,,4317345496902602001
1432334,00 02 00.8,+13 29 27,G,,0.52,0.15,124.0,,1610424981641889166
832077,00 02 00.8,-21 08 48,G,,0.54,0.46,16.0,,-5540696324325391403
1987608,00 02 00.9,+32 14 36,G,,0.57,0.1,125.0,,-623075709120566217
489477,00 02 00.9,-48 15 04,G,,0.55,0.19,71.0,,-7361253788238035505
142418,00 02 00.9,-27 40 39,G,,0.74,0.2,115.0,,-7657728831326659495
1145711,00 02 01.0,-00 20 36,G,,0.52,0.26,25.0,,7491395572289116880
93037,00 02 01.0,+37 03 13,G,,0.74,0.67,115.0,FGCA291,-1338770970378176076
124816,00 02 01.0,-38 52 53,G,,,,,LCRSB235927.4-390935,-483643966796119668
1240136,00 02 01.0,+02 53 26,G,,0.62,0.18,25.0,NPM1G+02.0586,-803053803035624811
100354,00 02 01.2,+14 58 37,G,E,0.56,0.0,,,8626419987126571149
1540097,00 02 01.4,+17 43 45,G,,0.53,0.21,82.0,NPM1G+17.0770,-8810349622314335471
897980,00 02 01.4,-16 27 07,G,,0.69,0.47,117.0,,-2081914222240936606
901167,00 02 01.5,-16 12 09,G,,0.48,0.21,159.0,,-8332490209758867706
73210,00 02 01.6,+07 52 50,G,Sc,0.82,0.64,,KUG2359+07670,-6774030015628853343
782615,00 02 01.6,-25 06 20,G,,0.58,0.44,142.0,,3524082330130838156
1130358,00 02 01.6,-00 57 41,G,,0.49,0.12,28.0,,-4037272088263367185
656245,00 02 01.7,-34 52 56,G,,0.69,0.17,126.0,,3376381322637721297
712637,00 02 01.7,-30 48 50,G,,0.58,0.5,53.0,,-319899859914333997
330035,00 02 01.7,-63 41 49,G,,0.46,0.18,4.0,,5350850684600891836
510381,00 02 01.7,-46 48 40,G,,0.33,0.11,92.0,,-3936972242001677680
365109,00 02 01.9,-60 13 23,G,,0.66,0.75,100.0,,-7646386583581174545
482800,00 02 02.0,-48 52 29,G,,0.63,0.1,84.0,,-2643334436177418779
2759744,00 02 02.0,+74 03 34,G,,0.52,0.25,52.0,,-2654445584494209702
740770,00 02 02.1,-28 30 52,G,,0.46,0.22,169.0,,4360630364871706208
1015295,00 02 02.2,-07 39 14,G,,0.63,0.38,74.0,,-5366516456372925548
130005,00 02 02.2,-43 37 17,G,SO-a,0.78,0.21,11.0,,-3706249918146132622
411754,00 02 02.3,-55 11 45,G,,0.35,0.09,135.0,,5007532000817446246
653041,00 02 02.3,-35 07 18,G,,0.55,0.2,126.0,,7709468320930499307
421579,00 02 02.4,-54 13 31,G,,0.35,0.15,133.0,,4999714658389348120
1018574,00 02 02.4,-07 27 46,G,,0.63,0.25,11.0,,1706538108334103545
600510,00 02 02.4,-39 13 29,G,,0.35,0.05,12.0,,9050320305790910455
2796245,00 02 02.5,+58 12 11,G,,0.12,0.12,,ZOAG116.45-4.05,968590781432131555
2023569,00 02 02.6,+33 06 32,G,,0.45,0.08,160.0,,-3641665286946312210
135593,00 02 02.6,-27 15 15,G,,0.68,0.07,83.0,DUKST409-36,7104888280955322899
516345,00 02 02.6,-46 19 30,G,,0.56,0.18,116.0,,-5281670253719437052
571716,00 02 02.7,-41 48 53,G,,0.41,0.21,174.0,,-1333592562679358824
781256,00 02 02.7,-25 13 51,G,,0.44,0.11,102.0,,662556372087380678
2794845,00 02 02.7,-39 34 04,G,,,,,,5176067634273154072
1127136,00 02 02.7,-01 05 10,G,,0.48,0.28,112.0,,-1509428232433820103
550457,00 02 02.8,-43 18 05,G,,0.46,0.05,110.0,,-5423620193438771947
306553,00 02 02.9,-66 12 59,G,,0.36,0.1,139.0,,-6976713852676548148
124817,00 02 02.9,-39 12 31,G,,0.38,0.05,164.0,LCRSB235929.5-392914,-705906631112756430
228041,00 02 03.0,-80 17 41,G,,0.7,0.33,64.0,,7472758804304569272
2156802,00 02 03.0,+39 51 35,G,,0.64,0.22,53.0,,1442731171170136473
884967,00 02 03.0,-17 20 09,G,,0.51,0.32,54.0,,3904595446421100803
977300,00 02 03.0,-10 30 38,G,,0.4,0.07,167.0,,-6469522388902754995
130018,00 02 03.0,-45 21 30,G,Sc,0.94,0.47,153.0,,886065556043228388
92829,00 02 03.0,-27 01 54,G,Sc,0.81,0.81,,FGCE1881,-4823670168103656949
225925,00 02 03.2,-81 14 24,G,,0.63,0.22,64.0,,-3957879237154004067
782431,00 02 03.2,-25 07 24,G,,0.54,0.33,82.0,,8353670926180585222
146,00 02 03.2,+17 34 26,G,Sd,0.92,0.16,170.0,UGC12916,-3731174738408521128
435613,00 02 03.3,-52 59 52,G,,0.7,0.53,8.0,,2540292071381745108
1961399,00 02 03.3,+31 43 47,G,,0.51,0.06,96.0,,2869334223641955728
374323,00 02 03.3,-59 03 08,G,,0.57,0.41,62.0,,-2261277847956370361
199332,00 02 03.3,-36 07 52,G,,,,,DUKST349-84,2312280921082436288
949609,00 02 03.4,-12 39 18,G,,0.64,0.5,46.0,,7539942559484454333
153,00 02 03.5,-28 34 59,G,SO,0.77,0.34,119.0,ESO409-5              ESO-LV4090050,-3333522176923586640
1171168,00 02 03.6,+00 37 55,G,,0.52,0.14,123.0,,-2475413932509366737
1140364,00 02 03.7,-00 33 38,G,,0.37,0.14,68.0,,-4877175434241517959
281951,00 02 03.7,-69 00 23,G,,0.56,0.17,57.0,,5463423673315255176
124320,00 02 03.7,-41 41 59,G,,,,,LCRSB235930.1-415840,-3562569975120305718
151,00 02 03.7,-33 28 03,G,Sa,0.99,0.23,24.0,ESO349-20             MCG-6-01-015          ESO-LV3490200         IRAS23594-3344        DUKST349-8,-2176545591584484319
1131674,00 02 03.8,-00 54 26,G,,0.45,0.22,6.0,,281095126424490101
247428,00 02 03.8,-74 56 15,G,,0.58,0.25,62.0,,-3738322856382888563
746621,00 02 03.9,-28 02 09,G,,0.54,0.45,72.0,,-2907505903233472903
155,00 02 03.9,+12 31 51,G,Sc,0.73,0.37,86.0,CGCG433-17            KUG2359+122,1567039496199958663
73211,00 02 04.0,+12 53 29,G,Sc,0.7,0.4,96.0,KUG2359+126           NPM1G+12.0620,3272538464814032717
462420,00 02 04.0,-50 50 42,G,,0.42,0.13,47.0,,-220153224357330143
529051,00 02 04.1,-45 13 35,G,,0.55,0.32,20.0,,6825248306482356203
1473991,00 02 04.1,+15 03 16,G,,0.41,0.16,28.0,,-4485267123781839918
2040579,00 02 04.1,+33 53 30,G,,0.54,0.36,19.0,,-823385114736340891
968401,00 02 04.1,-11 13 38,G,,0.34,0.1,41.0,,2238369706316881630
290213,00 02 04.2,-67 55 47,G,,0.34,0.08,4.0,,-5490602635454973298
316056,00 02 04.2,-65 07 30,G,,0.42,0.13,90.0,,8299039685536206751
247813,00 02 04.2,-74 52 23,G,,0.45,0.25,164.0,,-2568595860059915701
94,00 02 04.3,+80 38 32,G,Sc,1.05,0.91,54.0,UGC12905              FGC2563,1694179565263769939
1433457,00 02 04.3,+13 31 56,G,,0.44,0.13,172.0,,7870557778086118976
403133,00 02 04.3,-56 06 00,G,,0.43,0.17,,,-5446584841386200498
565847,00 02 04.3,-42 17 08,G,,0.4,0.25,170.0,,-2992501673511216746
869120,00 02 04.5,-18 21 35,G,,0.48,0.11,90.0,,-1403186562370282807
599944,00 02 04.6,-39 16 30,G,,0.46,0.27,36.0,,7928875279861776736
460406,00 02 04.6,-51 02 32,G,,0.61,0.44,26.0,,-843072972871885603
430532,00 02 04.6,-53 22 54,G,,0.63,0.03,,,1228048847782408231
584462,00 02 04.7,-40 36 33,G,,0.48,0.36,113.0,,967060790063221817
735480,00 02 04.7,-28 56 40,G,,0.58,0.34,144.0,,-5660262938209400323
2137364,00 02 04.7,+38 49 20,G,,0.39,0.12,140.0,,-4310832727984031387
601478,00 02 04.7,-39 08 10,G,,0.34,0.05,129.0,,-1961132457088640965
662604,00 02 04.8,-34 25 04,G,,0.47,0.24,144.0,,6327748190963712970
427196,00 02 04.8,-53 41 32,G,,0.4,0.16,1.0,,2683848522320586255
751589,00 02 04.9,-27 40 00,G,,0.33,0.11,83.0,,-5514748792771836105
803917,00 02 05.0,-23 10 26,G,,0.39,0.09,78.0,,-895125200202099464
2048574,00 02 05.0,+34 24 01,G,,0.71,0.28,112.0,,-689192540003751569
1824878,00 02 05.0,+28 02 55,G,,0.53,0.11,163.0,,5183209244050909153
1666487,00 02 05.1,+22 15 20,G,,0.42,0.09,39.0,,-7877856129349425734
431443,00 02 05.1,-53 18 18,G,,0.41,0.06,111.0,,-2687275197093098034
830089,00 02 05.1,-21 17 55,G,,0.35,0.14,36.0,,-6500697125620549884
653417,00 02 05.2,-35 05 42,G,,0.46,0.12,96.0,,1576250087567080403
1294334,00 02 05.2,+06 05 13,G,,0.4,0.06,104.0,,368812968695503684
156,00 02 05.4,+16 35 25,G,Irr,0.97,0.23,,IC5377                UGC12918              MCG3-01-013           CGCG456-17,-447141344313123100
150,00 02 05.4,-51 20 57,G,Sc,0.72,0.13,32.0,FAIRALL1065,4154289218350391727
1686778,00 02 05.4,+23 24 12,G,,0.56,0.3,122.0,NPM1G+23.0537,3010165386816267645
152,00 02 05.4,-30 37 09,G,E,0.91,0.21,144.0,MCG-5-01-025,971724618495631722
170480,00 02 05.4,-69 08 29,G,,0.72,0.58,165.0,,471627085024272375
630262,00 02 05.5,-36 58 05,G,,0.43,0.19,172.0,,7403787230714396771
660003,00 02 05.5,-34 36 26,G,,0.51,0.2,111.0,,7043000473737179058
968619,00 02 05.7,-11 12 38,G,,0.59,0.23,76.0,,-1131789432807605153
761391,00 02 05.7,-26 58 46,G,,0.51,0.09,53.0,,1025185458386448849
142170,00 02 05.8,-42 40 13,G,,0.67,0.25,6.0,,6011382825815072329
584278,00 02 05.8,-40 37 31,G,,0.37,0.17,84.0,,6831546644611852091
1982097,00 02 05.8,+32 08 13,G,,0.47,0.09,57.0,,-1134748626433449904
1262938,00 02 05.9,+04 03 58,G,,0.66,0.16,64.0,,-7767841334696961723
687774,00 02 06.0,-32 41 06,G,,0.62,0.49,74.0,,-5756639635579027162
737291,00 02 06.0,-28 48 02,G,,0.5,0.12,92.0,,8426672261462314490
782365,00 02 06.0,-25 07 46,G,,0.57,0.16,70.0,,8755559225516423806
124996,00 02 06.1,-45 03 21,G,,0.4,0.04,,LCRSB235932.4-452003,-8667571186559168300
1984204,00 02 06.2,+32 10 42,G,,0.47,0.09,146.0,,5134857882252957687
275064,00 02 06.2,-70 10 47,G,,0.62,0.34,12.0,,799539698918230700
660400,00 02 06.3,-34 34 32,G,,0.42,0.14,136.0,,8794085852227861137
154,00 02 06.3,-10 13 07,G,Sbc,0.94,0.54,110.0,MCG-2-01-009,3599353797550078249
436084,00 02 06.4,-52 57 52,G,,0.57,0.5,152.0,,-6797899550296394981
458092,00 02 06.4,-51 15 58,G,,0.44,0.06,11.0,,8439908576272200213
698032,00 02 06.4,-32 00 55,G,,0.46,0.07,25.0,,4450536849184387639
631462,00 02 06.5,-36 52 49,G,,0.39,0.05,96.0,,6448832027339761024
811599,00 02 06.5,-22 36 24,G,,0.38,0.08,71.0,,6261691589463463513
648655,00 02 06.7,-35 27 35,G,,0.34,0.11,93.0,,5665233833823024891
731542,00 02 06.7,-29 15 03,G,,0.46,0.23,108.0,,-6758754689245550050
687991,00 02 06.7,-32 40 23,G,,0.43,0.29,4.0,,-2038427772545195084
869175,00 02 06.8,-18 21 18,G,,0.52,0.36,102.0,,6495305514614066362
681372,00 02 06.8,-33 04 41,G,,0.45,0.13,49.0,,2575002423520962427
2142265,00 02 06.9,+39 02 40,G,,0.45,0.1,95.0,,-5751025064977692921
1854788,00 02 06.9,+29 04 16,G,,0.48,0.11,130.0,,6306924910934247538
1283583,00 02 07.0,+05 26 53,G,,0.54,0.11,14.0,,4018507489009666994
2794846,00 02 07.0,-40 19 36,G,,,,,,-6332887017303917418
2442151,00 02 07.0,+53 28 36,G,,0.47,0.2,12.0,,6350761768700837693
409287,00 02 07.1,-55 26 59,G,,0.33,0.1,107.0,,-1693350021675461935
675915,00 02 07.1,-33 28 19,G,,0.45,0.04,,,-1651582120000611134
1033832,00 02 07.2,-06 21 18,G,,0.45,0.14,35.0,,8041311242549730042
1669273,00 02 07.3,+22 24 17,G,,0.44,0.23,24.0,,-8564091711855732549
656708,00 02 07.3,-34 51 02,G,,0.5,0.37,117.0,,8277708406060523267
124818,00 02 07.5,-38 32 12,G,,0.42,0.18,127.0,LCRSB235933.9-384855,2670445292971837615
889589,00 02 07.6,-17 02 49,G,,0.43,0.24,10.0,,-450081015484981891
316744,00 02 07.6,-65 03 00,G,,0.53,0.39,114.0,,5164240678861217234
328084,00 02 07.6,-63 53 57,G,,0.32,0.09,86.0,,-1107229569301812101
543837,00 02 07.6,-43 50 56,G,,0.32,0.1,69.0,,-8547237234943215386
238156,00 02 07.8,-76 58 08,G,,0.51,0.3,160.0,,4495283420861732710
851421,00 02 07.9,-19 43 15,G,,0.32,0.02,,,1658905980967051547
2146781,00 02 07.9,+39 16 29,G,,0.38,0.06,141.0,,-8058879063639746617
1023154,00 02 08.0,-07 11 04,G,,0.49,0.16,43.0,,7977620520118675919
492859,00 02 08.2,-47 59 03,G,,0.44,0.2,180.0,,8250817828532852325
494491,00 02 08.2,-47 52 04,G,,0.42,0.22,141.0,,802386689472048138
1612674,00 02 08.3,+19 59 34,G,,0.54,0.14,111.0,,3224864739420209364
1587106,00 02 08.3,+19 17 23,G,,0.56,0.15,12.0,,-5919408167120728736
900363,00 02 08.4,-16 15 57,G,,0.45,0.0,,,-6369315711718173651
2043969,00 02 08.4,+34 06 31,G,,0.43,0.19,56.0,,-8770042478333087246
701114,00 02 08.4,-31 47 01,G,,0.49,0.24,98.0,,-229770578739033021
954702,00 02 08.5,-12 18 33,G,,0.42,0.16,70.0,,2735696355392737865
546764,00 02 08.5,-43 36 28,G,,0.44,0.32,112.0,,-2774370597178378230
1013772,00 02 08.6,-07 44 28,G,,0.6,0.14,53.0,,-8414754383058788745
945773,00 02 08.6,-12 54 57,G,,0.53,0.17,169.0,,-3357798045931546937
1348366,00 02 08.7,+08 30 51,G,,0.58,0.05,12.0,,-5778754743577255187
1083648,00 02 08.7,-02 45 23,G,,0.53,0.39,121.0,,-1503633788553281582
750484,00 02 08.8,-27 44 34,G,,0.44,0.31,18.0,,4922602552940108476
2794847,00 02 08.9,-40 17 07,G,,,,,,-1062394409881307631
674150,00 02 08.9,-33 35 53,G,,0.7,0.11,31.0,,3807962559013012233
761771,00 02 09.0,-26 57 08,G,,0.56,0.41,136.0,,-7639783047396487470
157,00 02 09.1,+31 47 59,G,Sc,0.52,0.1,147.0,KUG2359+315.9-384855,-2299103987046706775
806734,00 02 09.1,-22 57 12,G,,0.64,0.49,4.0,,4150599770303802942
388458,00 02 09.2,-57 33 55,G,,0.4,0.18,155.0,,-1014619463356087544
425638,00 02 09.3,-53 50 12,G,,0.63,0.32,124.0,,-8820621014465214143
420243,00 02 09.3,-54 21 16,G,,0.61,0.51,170.0,,3656490076701785679
417070,00 02 09.3,-54 40 30,G,,0.35,0.07,107.0,,7833004783010493615
625183,00 02 09.3,-37 18 58,G,,0.43,0.15,38.0,,3327084864122380236
978454,00 02 09.3,-10 25 09,G,,0.46,0.15,47.0,,3453026535300853192
158,00 02 09.4,+02 56 26,G,Irr,0.68,0.08,95.0,NGC7809               MCG0-01-019           CGCG382-18            KUG2359+026           IIIZw126              IRAS23596+0239,6549263476395679055
760237,00 02 09.4,-27 04 07,G,,0.41,0.09,84.0,,-293027913631627016
95421,00 02 09.5,-43 58 55,G,SO-a,0.54,0.0,,,4209091506856029321
473862,00 02 09.5,-49 43 38,G,,0.63,0.48,65.0,,6334223367602985128
1935131,00 02 09.6,+31 10 39,G,,0.43,0.06,6.0,,-7559982136134785434
1098924,00 02 09.7,-02 11 59,G,,0.71,0.41,34.0,,-972016655085834398
884621,00 02 09.8,-17 21 26,G,,0.37,0.09,166.0,,2761818213374043420
2042863,00 02 09.8,+34 02 12,G,,0.48,0.09,141.0,,-6834953561025112826
662614,00 02 09.8,-34 25 01,G,,0.39,0.12,106.0,,6728580162928804559
2796241,00 02 09.9,+57 39 16,G,,0.28,0.08,,ZOAG116.36-4.59,177785273348983879
791137,00 02 10.0,-24 19 40,G,,0.55,0.22,136.0,,2498816353313567642
91842,00 02 10.1,-05 30 40,G,Sc,0.85,0.68,5.0,FGC2569,6451068366322864523
736014,00 02 10.2,-28 54 01,G,,0.57,0.31,126.0,,8611033686158865934
799751,00 02 10.2,-23 32 37,G,,0.36,0.03,,,6723967361310333885
91841,00 02 10.2,-07 01 43,G,Sd,0.78,0.72,53.0,FGC2568,5841237947698812227
551958,00 02 10.2,-43 11 20,G,,0.38,0.06,68.0,,4874801271403460056
1025872,00 02 10.2,-06 59 53,G,,0.41,0.25,50.0,,5958346987385948782
1450161,00 02 10.3,+14 08 09,G,,0.62,0.33,115.0,,-1614789658183993631
160,00 02 10.3,-43 58 41,G,E-SO,1.15,0.14,152.0,MCG-7-01-008,-4138261453974634433
2449527,00 02 10.5,+53 44 34,G,,0.49,0.07,130.0,,8906223991970042857
799334,00 02 10.6,-23 35 06,G,,0.77,0.25,12.0,,994321561518208341
3093287,00 02 10.6,-09 18 57,G,,,,,NPM1G-09.0765,-6598706949292037420
605994,00 02 10.6,-38 42 51,G,,0.45,0.27,178.0,,154617255285499437
797844,00 02 10.7,-23 43 08,G,,0.53,0.3,20.0,,4336901247360138193
911390,00 02 10.7,-15 25 32,G,,0.4,0.2,64.0,,-4269103240187276199
1280614,00 02 10.7,+05 15 34,G,,0.72,0.08,71.0,NPM1G+04.0631,3869971203855033203
2799450,00 02 10.8,-36 21 31,G,,,,,,-5208783016377590930
941551,00 02 11.0,-13 11 15,G,,0.35,0.07,156.0,,6943011650387074891
911439,00 02 11.1,-15 25 17,G,,0.38,0.08,45.0,,-6808978356994397358
848017,00 02 11.2,-19 58 09,G,,0.52,0.37,152.0,,5486619682329027708
808310,00 02 11.3,-22 49 47,G,,0.48,0.24,,,7646527644208721264
215028,00 02 11.3,+17 33 39,G,,0.57,0.18,9.0,,-8673279380528518750
124997,00 02 11.4,-44 00 54,G,,,,,LCRSB235937.9-441735,-5051172697634427959
299329,00 02 11.4,-67 05 02,G,,0.42,0.28,4.0,,6694502070962671060
299376,00 02 11.4,-67 04 41,G,,0.45,0.2,30.0,,553434916543713430
592869,00 02 11.4,-39 53 21,G,,0.37,0.08,39.0,,-2507761547017380557
132727,00 02 11.4,-28 54 55,G,,0.69,0.04,,,-5377147493650879335
482058,00 02 11.4,-48 56 50,G,,0.6,0.19,59.0,,-178213758409698766
1834531,00 02 11.5,+28 23 43,G,,0.55,0.28,136.0,,7083853824244574632
545672,00 02 11.5,-43 42 05,G,,0.35,0.09,71.0,,2832167169883933625
89493,00 02 11.5,-35 53 16,G,,,,,,-1063266163254656306
89492,00 02 11.6,-36 03 04,G,,0.48,0.15,91.0,,-4269956110975767864
1293227,00 02 11.6,+06 01 30,G,,0.48,0.13,55.0,,1023429786015672064
546187,00 02 11.6,-43 39 31,G,,0.47,0.1,66.0,,8821113800056973499
610716,00 02 11.7,-38 17 18,G,,0.5,0.29,36.0,,4311027243027582965
229665,00 02 11.7,-79 39 43,G,,0.38,0.13,104.0,,-2362274452621404287
983357,00 02 11.7,-10 01 33,G,,0.73,0.27,28.0,,1740544139095236460
124998,00 02 11.8,-44 03 16,G,,0.36,0.14,11.0,LCRSB235938.1-441958,8611773694629108764
622818,00 02 11.8,-37 27 36,G,,0.64,0.22,8.0,,-5797967154003017490
1830946,00 02 12.0,+28 16 02,G,,0.47,0.09,162.0,,4055689484263444873
1987603,00 02 12.0,+32 14 35,G,,0.46,0.18,16.0,,-20663301374961068
1507318,00 02 12.1,+16 22 34,G,,0.57,0.1,155.0,,4869249481977144136
124999,00 02 12.1,-44 20 30,G,,0.59,0.33,116.0,LCRSB235938.5-443713,5770828004472024788
869786,00 02 12.2,-18 18 35,G,,0.44,0.21,134.0,,-2448507581274530428
2144222,00 02 12.2,+39 08 42,G,,0.37,0.12,143.0,,-9127175921772663549
798475,00 02 12.2,-23 39 46,G,,0.5,0.4,34.0,,5886489949205671476
2050531,00 02 12.4,+34 31 28,G,,0.38,0.06,5.0,,-7312818731154706495
1415774,00 02 12.4,+12 46 01,G,,0.56,0.02,,,4780936492108792663
2284777,00 02 12.4,+46 39 00,G,,0.67,0.46,17.0,,7264533210928751274
1982384,00 02 12.5,+32 08 34,G,,0.51,0.19,35.0,,-8802892902680947725
1154631,00 02 12.6,+00 00 17,G,,0.4,0.2,177.0,,2286562653224880426
674102,00 02 12.7,-33 36 03,G,,0.55,0.15,129.0,,-4724811861187605734
853624,00 02 12.7,-19 33 22,G,,0.43,0.18,28.0,,9162430999741049422
528641,00 02 12.7,-45 15 52,G,,0.4,0.06,158.0,,7163939682528624920
773415,00 02 12.8,-25 56 21,G,,0.33,0.1,175.0,,4558532935618809479
159,00 02 12.8,-49 30 53,G,,0.6,0.04,,FAIRALL625,3573609994525128723
1146712,00 02 12.8,-00 18 10,G,,0.55,0.38,68.0,,1804903102740363281
215029,00 02 12.8,+12 56 43,G,,0.6,0.0,,,-7220261775867714675
550992,00 02 12.9,-43 15 29,G,,0.35,0.13,109.0,,-5604479470042572314
1074952,00 02 13.0,-03 11 11,G,,0.62,0.18,5.0,,6553103894265868878
888981,00 02 13.1,-17 05 17,G,,0.55,0.46,136.0,,-3856436941879755891
573726,00 02 13.2,-41 37 50,G,,0.58,0.3,7.0,,8845619768804312549
1107766,00 02 13.2,-01 52 15,G,,0.72,0.08,82.0,,8439312718332743219
402240,00 02 13.2,-56 11 50,G,,0.65,0.35,104.0,,6598676658868253031
551451,00 02 13.2,-43 13 24,G,,0.29,0.04,,,-300802949393046468
405939,00 02 13.2,-55 47 46,G,,0.75,0.28,60.0,,2028158274313234372
436184,00 02 13.3,-52 57 27,G,,0.37,0.06,146.0,,-4857652257957685133
611587,00 02 13.3,-38 12 57,G,,0.34,0.07,160.0,,-3431056742416733042
1023426,00 02 13.4,-07 10 07,G,,0.41,0.05,,,7445578872175108614
510613,00 02 13.5,-46 47 34,G,,0.43,0.18,63.0,,-6254796683443186881
710514,00 02 13.6,-30 59 40,G,,0.33,0.07,154.0,,-873895657325536419
227871,00 02 13.6,-80 21 59,G,,0.59,0.13,165.0,,-8413440108816342061
501064,00 02 13.6,-47 27 31,G,,0.37,0.08,11.0,,6956908485169796717
788789,00 02 13.7,-24 32 50,G,,0.52,0.09,97.0,,8881896482620425176
714673,00 02 13.7,-30 38 48,G,,0.41,0.19,28.0,,8227364921625480198
256076,00 02 13.8,-73 24 08,G,,0.63,0.32,38.0,,8046294387076037670
853717,00 02 13.8,-19 32 56,G,,0.35,0.07,18.0,,716654317329748598
739489,00 02 13.8,-28 37 11,G,,0.47,0.05,179.0,,-2792845161509202347
903247,00 02 13.8,-16 02 23,G,,0.53,0.3,152.0,,8075612180202795799
736087,00 02 13.8,-28 53 42,G,,0.79,0.6,30.0,,8855806196042011552
1153927,00 02 13.9,-00 01 16,G,,0.46,0.32,131.0,,-5224267405705138172
871470,00 02 13.9,-18 11 24,G,,0.39,0.03,,,-2517564056999688313
675443,00 02 14.0,-33 30 24,G,,0.44,0.03,,,-855183247887433939
533188,00 02 14.1,-44 49 49,G,,0.34,0.11,42.0,,3422787910116880939
872888,00 02 14.2,-18 05 30,G,,0.59,0.47,128.0,,-6779752333415956494
2047750,00 02 14.2,+34 20 49,G,,0.44,0.12,54.0,,4698211446663371135
