PGC,ra,dec,OType,MType,logD25,logR25,PA,ANames,frame_hash
977644,00 01 31.5,-10 28 54,G,,0.38,0.14,173.0,,4272154275120690449
117,00 01 31.6,+11 20 46,G,Sc,0.87,0.16,116.0,IC1526                CGCG433-15            KUG2358+110           IRAS23589+1104,6227710871249261025
1903500,00 01 31.6,+30 25 50,G,,0.58,0.12,64.0,NPM1G+30.0509,-283597927989120236
1683179,00 01 31.7,+23 11 56,G,,0.52,0.12,56.0,,9160827678725681263
761163,00 01 31.8,-26 59 47,G,,0.49,0.2,91.0,,-3261319035322756268
624177,00 01 31.8,-37 22 31,G,,0.43,0.19,132.0,,389751348268684893
960878,00 01 31.8,-11 51 23,G,,0.39,0.2,110.0,,-5653145530346224740
1242888,00 01 31.8,+03 00 09,G,,0.44,0.14,21.0,,-154642439363834073
920996,00 01 31.8,-14 42 34,G,,0.4,0.16,36.0,,-5183972975290912803
644911,00 01 31.9,-35 45 39,G,,0.67,0.57,34.0,,-810363634980862663
825267,00 01 31.9,-21 40 10,G,,0.42,0.3,60.0,,-2723349986677391699
843748,00 01 31.9,-20 17 36,G,,0.36,0.13,134.0,,6327443569333504647
124810,00 01 32.0,-39 05 45,G,,,,,LCRSB235858.3-392226,406361729639419267
124314,00 01 32.0,-41 48 19,G,,0.65,0.11,174.0,LCRSB235858.4-420502,-8625776461506113581
1853592,00 01 32.0,+29 01 57,G,,0.47,0.08,30.0,,8247186146419602831
1146265,00 01 32.0,-00 19 12,G,,0.44,0.27,12.0,,264203083175427316
587200,00 01 32.1,-40 22 10,G,,0.42,0.28,83.0,,-3593455922014773611
870498,00 01 32.1,-18 15 27,G,,0.74,0.28,44.0,,-5004274155038792169
681729,00 01 32.2,-33 03 17,G,,0.58,0.41,160.0,,-6521422347676987673
490906,00 01 32.2,-48 07 53,G,,0.52,0.4,86.0,,-4294646780881412445
2570484,00 01 32.2,+57 44 11,G,,0.43,0.26,167.0,,-5238356258447899100
476306,00 01 32.4,-49 29 27,G,,0.53,0.38,71.0,,5231792947587745304
624332,00 01 32.4,-37 22 00,G,,0.44,0.15,43.0,,961933159532361852
1698547,00 01 32.4,+24 02 31,G,,0.4,0.05,105.0,,4121025291006921288
620255,00 01 32.5,-37 37 24,G,,0.63,0.42,98.0,,3431325227293623077
113,00 01 32.6,-33 45 32,G,E,0.72,0.17,136.0,,1497868095344837415
802769,00 01 32.7,-23 15 59,G,,0.46,0.22,114.0,,4146136915313700749
551743,00 01 32.7,-43 12 13,G,,0.53,0.51,22.0,,6822778648344099654
656637,00 01 32.8,-34 51 22,G,,0.37,0.14,69.0,,2798746309586550010
1019032,00 01 32.9,-07 26 11,G,,0.83,0.05,,NPM1G-07.0579,3427049648016903533
199870,00 01 33.0,-39 23 39,G,,0.7,0.44,117.0,DUKST348-93,-8778743130538924187
1073823,00 01 33.0,-03 15 42,G,,0.51,0.43,84.0,,-7490354850005553484
539526,00 01 33.0,-44 13 37,G,,0.52,0.24,85.0,,6760481497895764614
835104,00 01 33.1,-20 55 22,G,,0.56,0.47,164.0,,-5178250730013540222
1077125,00 01 33.1,-03 03 54,G,,0.4,0.07,88.0,,-9030039410311488584
1606119,00 01 33.1,+19 48 18,G,,0.49,0.29,73.0,,6459028264554198111
3098547,00 01 33.3,+05 29 12,G,Sc,0.34,0.0,,KUG2358+052,-6650435119392903274
1615284,00 01 33.3,+20 04 11,G,,0.65,0.25,75.0,NPM1G+19.0602,8760877739280584465
2195801,00 01 33.4,+42 17 03,G,,0.5,0.07,31.0,,-3511724187318655574
2107331,00 01 33.4,+37 42 13,G,,0.52,0.25,15.0,,1250722967130201473
918168,00 01 33.6,-14 55 25,G,,0.54,0.18,12.0,,5288058346592434214
540919,00 01 33.6,-44 05 59,G,,0.52,0.41,177.0,,4741902178035496086
132702,00 01 33.6,-28 25 07,G,,0.76,0.3,54.0,DUKST409-20,2658240573902582910
316623,00 01 33.8,-65 03 44,G,,0.68,0.05,134.0,,5736151782965780734
116,00 01 33.8,+09 00 46,G,Sbc,0.82,0.06,117.0,UGC12912              CGCG408-11,8507419920006336923
508655,00 01 33.8,-46 56 53,G,,0.39,0.09,26.0,,4396278602684661975
711279,00 01 33.9,-30 55 48,G,,0.58,0.08,126.0,,6542094344663192400
422943,00 01 34.0,-54 05 36,G,,0.35,0.16,40.0,,-6189710100515554496
711884,00 01 34.0,-30 52 40,G,,0.33,0.07,30.0,,-8768454984421480813
114,00 01 34.1,-36 19 01,G,Sa,0.85,0.25,26.0,ESO349-18             ESO-LV3490180,-7535419718414122156
118,00 01 34.1,+15 04 51,G,SBbc,0.84,0.33,3.0,MCG2-01-014           CGCG433-16,-5728437948817050534
648376,00 01 34.2,-35 29 00,G,,0.59,0.46,59.0,,-4131137992198427178
918165,00 01 34.2,-14 55 26,G,,0.56,0.21,138.0,,-8902990671370436457
586903,00 01 34.3,-40 23 37,G,,0.43,0.06,149.0,,-3999277483216124307
510251,00 01 34.3,-46 49 18,G,,0.33,0.05,116.0,,7009032855432109646
1094354,00 01 34.3,-02 21 23,G,,0.47,0.19,23.0,,1671983932838680162
111,00 01 34.6,+31 26 34,GM,Sb,0.81,0.41,158.0,MCG5-01-026           (ARP112)              (VV226),-8705770713105575101
1161641,00 01 34.6,+00 16 27,G,,0.55,0.03,,,-4670005593628747748
642648,00 01 34.7,-35 56 47,G,,0.53,0.39,129.0,,5918527889884189753
2766937,00 01 34.8,+75 13 31,G,,0.52,0.33,78.0,,9002886894818883829
2112309,00 01 34.9,+37 53 37,G,,0.56,0.04,,,-7503915082938543117
749130,00 01 35.0,-27 50 27,G,,0.39,0.17,97.0,,-8372022097855978822
892216,00 01 35.1,-16 52 45,G,,0.46,0.28,10.0,,6876508183068253905
558987,00 01 35.1,-42 43 35,G,,0.36,0.08,30.0,,-3436937503122075266
856958,00 01 35.2,-19 18 49,G,,0.85,0.59,103.0,,7107406801416530510
448051,00 01 35.2,-52 09 06,G,,0.58,0.14,174.0,,-2973964263684736608
578000,00 01 35.3,-41 12 21,G,,0.31,0.08,141.0,,-9154981884920972140
124315,00 01 35.3,-41 50 22,G,,0.62,0.35,48.0,LCRSB235901.6-420704,3313004156198998953
882796,00 01 35.3,-17 27 53,G,,0.65,0.33,148.0,,-4755735042195465277
1080099,00 01 35.4,-02 54 38,G,,0.54,0.21,149.0,,-6003168827136777929
617426,00 01 35.4,-37 48 05,G,,0.42,0.22,48.0,,506072601914444546
269801,00 01 35.4,-71 15 21,G,,0.38,0.19,54.0,,1247065015215835960
478448,00 01 35.4,-49 17 32,G,,0.38,0.16,133.0,,-8658988851176014183
2272849,00 01 35.5,+45 56 37,G,,0.51,0.13,138.0,,-3872157293289899857
707662,00 01 35.5,-31 13 42,G,,0.53,0.19,130.0,,-8312737184208835444
426213,00 01 35.5,-53 46 53,G,,0.38,0.15,116.0,,-1195236642888230585
1076138,00 01 35.6,-03 07 13,G,,0.4,0.2,64.0,,5796381891534926248
519446,00 01 35.6,-46 03 40,G,,0.46,0.14,87.0,,2452771926356123097
1695187,00 01 35.7,+23 52 06,G,,0.52,0.25,94.0,,-8209651570997863319
1845420,00 01 35.7,+28 46 11,G,,0.41,0.16,80.0,,7367161144641765312
1665637,00 01 35.8,+22 12 36,G,,0.36,0.18,77.0,,3798549976790761988
882025,00 01 35.8,-17 30 41,G,,0.36,0.12,150.0,,3402609994027816983
1144408,00 01 35.8,-00 23 43,G,,0.68,0.43,148.0,,-8153336659084283922
198753,00 01 35.9,-29 36 55,G,,,,,DUKST409-10,6495458886152499778
370894,00 01 35.9,-59 30 33,G,,0.43,0.29,105.0,,8508241935545766410
95281,00 01 35.9,-27 34 35,G,E-SO,0.85,0.13,56.0,,-4812065204997724574
823951,00 01 36.0,-21 46 15,G,,0.75,0.65,53.0,,8861500827498943792
543678,00 01 36.0,-43 51 39,G,,0.45,0.13,81.0,,-7036138213146926110
1953909,00 01 36.0,+31 34 36,G,,0.41,0.12,29.0,,6255516188195016366
739747,00 01 36.0,-28 35 50,G,,0.43,0.29,98.0,,-6867639415940905820
123,00 01 36.0,-14 44 56,G,SBc,0.97,0.09,56.0,MCG-3-01-014          NPM1G-15.0667,-6973578067566549245
2397947,00 01 36.1,+51 39 57,G,,0.42,0.05,,NPM1G+51.0392,2451195364417180895
355070,00 01 36.1,-61 28 00,G,,0.35,0.13,95.0,,-1110407939015653419
548166,00 01 36.1,-43 29 20,G,,0.34,0.09,176.0,,-2406681089370107159
119,00 01 36.1,+33 33 47,G,,0.68,0.1,13.0,CGCG498-66            CGCG499-38            KUG2359+332           KAZ241                IRAS23590+3316,4572784719544596684
1628967,00 01 36.3,+20 29 46,G,,0.38,0.03,,,-934800718424959509
420567,00 01 36.3,-54 19 28,G,,0.51,0.42,154.0,,-7194217549564112927
130887,00 01 36.3,-38 01 56,G,Sbc,0.88,0.2,47.0,,-4638961799579469809
672854,00 01 36.3,-33 41 25,G,,0.55,0.24,25.0,,2366990180582554072
1827132,00 01 36.4,+28 07 46,G,,0.47,0.14,104.0,,7234016022189180859
304317,00 01 36.4,-66 29 40,G,,0.48,0.29,38.0,,2132588701647439972
515342,00 01 36.5,-46 24 38,G,,0.43,0.02,,,5672222425253569543
2255533,00 01 36.6,+44 56 32,G,,0.62,0.08,27.0,,-3919394565851469024
976148,00 01 36.6,-10 36 18,G,,0.34,0.04,,,1778107230579808624
1903524,00 01 36.7,+30 25 52,G,,0.55,0.36,42.0,,-2411473623306818437
2794843,00 01 36.7,-39 38 21,G,,,,,,2058412228117689929
124,00 01 36.7,+03 30 17,G,Sc,1.06,0.83,4.0,UGC12913              MCG0-01-018           FGC2567,-7843392645249051748
1633677,00 01 36.8,+20 41 15,G,,0.77,0.11,65.0,,-8981527042263564329
