pl_name,hostname,pl_orbper,frame_hash
Kepler-1315 b,Kepler-1315,0.843379985,8245329837406648403
Kepler-915 b,Kepler-915,4.59492,-3545017804007225626
Kepler-23 b,Kepler-23,7.107,3517901038581610622
Kepler-1789 b,Kepler-1789,80.23247,2574680582353707496
Kepler-976 b,Kepler-976,105.9567331,-7842876825041625830
Kepler-393 c,Kepler-393,14.6136,-7251708976564534736
Kepler-1251 b,Kepler-1251,,-8475627974647700042
Kepler-312 c,Kepler-312,19.74735262,953495978837924809
K2-90 c,K2-90,2.90022,-4436293470436392725
Kepler-1260 b,Kepler-1260,19.1185,-6424946784642248913
KOI-1783.01,KOI-1783,134.4628,-7275223279652901138
Kepler-394 b,Kepler-394,8.005013,-4500427191498069289
HD 184010 d,HD 184010,836.4,-5937269754468587356
Kepler-349 b,Kepler-349,5.929778,-201257427432839665
Kepler-30 c,Kepler-30,60.3251,-973467950858667879
Kepler-1756 b,Kepler-1756,2.355788,1669051863039431483
Kepler-1003 b,Kepler-1003,3.554856338,4061584661036257591
Kepler-798 b,Kepler-798,13.7199,6755859812443398476
Kepler-887 c,Kepler-887,7.6384629222,-5807566337964359983
Kepler-1171 b,Kepler-1171,,7464800351743032094
Kepler-1415 b,Kepler-1415,0.636424848,4166674377091688691
Kepler-62 e,Kepler-62,122.38718812,8269455384584277560
Kepler-681 b,Kepler-681,26.39432897,7077928284209075663
Kepler-837 b,Kepler-837,,3849776641537548902
Kepler-782 b,Kepler-782,158.684563283,-571018347846668973
Kepler-211 b,Kepler-211,4.138575,903051200701899425
Kepler-812 b,Kepler-812,10.117121,7692083996371670811
Kepler-501 b,Kepler-501,,-5455377315721865955
K2-14 b,K2-14,8.36779,-4496307357534822913
HD 76700 b,HD 76700,3.97097,-8998227729672159137
OGLE-2016-BLG-1190L b,OGLE-2016-BLG-1190L,1220.0,7224719177017958307
Kepler-556 b,Kepler-556,,-6362421286058076679
omi CrB b,omi CrB,187.01,-9195285053316579487
Kepler-42 b,Kepler-42,1.2137703,4076246203789188714
Kepler-925 b,Kepler-925,33.8678407072,7110021585115126723
K2-10 b,K2-10,19.3037,6688693461802283676
Kepler-1120 b,Kepler-1120,2.949038155,-7704108064411571640
Kepler-1388 e,Kepler-1388,37.6343642086,6235515307004698725
Kepler-636 b,Kepler-636,16.0806485864,-1201646921196600113
HD 110014 b,HD 110014,936.4,-7675006697589692859
GJ 3998 c,GJ 3998,13.727,2003973801785251266
Kepler-217 b,Kepler-217,5.3746692779,8234466560902621937
Kepler-1251 b,Kepler-1251,45.09041544,8867771748170697808
Kepler-1361 b,Kepler-1361,,-4136538200141704712
Kepler-150 c,Kepler-150,7.3819571663,-4476551470670435207
Kepler-1005 b,Kepler-1005,6.49802255,7469323382751027292
Kepler-800 b,Kepler-800,,4659245867187447349
Kepler-39 b,Kepler-39,21.08718888,7887961791011979668
Kepler-1566 b,Kepler-1566,0.5399156801,8181415095726627595
Kepler-900 b,Kepler-900,,-8679699108252936534
K2-186 b,K2-186,41.474219,-2936064847573354367
Kepler-217 c,Kepler-217,,8159777133322059434
Kepler-235 c,Kepler-235,,7505745053204602546
Kepler-620 b,Kepler-620,12.9138506227,1686103256284188802
Kepler-238 d,Kepler-238,,759386201967814457
Kepler-349 c,Kepler-349,12.2476490256,-6077148766170004156
Kepler-350 d,Kepler-350,26.1363370008,7417448840197328403
Kepler-1009 b,Kepler-1009,11.35011832,644125450955464435
Kepler-215 c,Kepler-215,14.6672293,4106424759909055457
Kepler-272 b,Kepler-272,2.971365,-5751145732655466446
Kepler-1354 b,Kepler-1354,76.6139446,4846731735682666819
Kepler-28 c,Kepler-28,,-5551869408172630961
Kepler-186 f,Kepler-186,129.942511215,-1198722887372916029
K2-382 b,K2-382,21.697619,-3971792308518060577
Kepler-220 d,Kepler-220,28.1225479459,-8703731561184763176
PH2 b,PH2,,7144651970440143029
Kepler-601 b,Kepler-601,5.37886294,-842908944321311819
Kepler-765 b,Kepler-765,27.6638983043,-7450463336662349322
Kepler-22 b,Kepler-22,289.864067,7494771543527007113
HD 195019 b,HD 195019,18.20163,-4501561631899311198
Kepler-172 e,Kepler-172,35.1188577,-5361617966210732742
Kepler-539 b,Kepler-539,125.63243,5859568277365008507
HD 32963 b,HD 32963,2368.0,-6867723454412519659
Kepler-891 b,Kepler-891,53.44965,4847911409538304831
K2-162 b,K2-162,9.45889,-7698842997598105381
HD 82943 b,HD 82943,441.93,-4234991514376747842
Kepler-137 c,Kepler-137,18.735721,-1363723008298294508
Kepler-1500 b,Kepler-1500,,1759798669974842748
Kepler-286 c,Kepler-286,3.468073,-336798046538084157
Kepler-1905 b,Kepler-1905,3.42392993,-7757918121274093943
Kepler-378 b,Kepler-378,16.09227518,-6468629403014451788
K2-342 b,K2-342,11.561514,-4346555179314487966
81 Cet b,81 Cet,1005.57,-4344724392996780619
Kepler-1405 b,Kepler-1405,28.2274965369,7674928033892306319
Kepler-1116 b,Kepler-1116,41.6981,7167746197315723593
HD 20782 b,HD 20782,597.0643,2442786108721420356
Kepler-256 e,Kepler-256,,5627442720749650099
Kepler-793 b,Kepler-793,4.2415470187,-5961541268393368330
Kepler-190 c,Kepler-190,3.763024,-1788772662576594123
Kepler-100 b,Kepler-100,6.887037,4704913677723611754
Kepler-31 b,Kepler-31,20.86021229,-5696553625814714470
HD 196050 b,HD 196050,1392.0,-4246845560965553524
Kepler-454 b,Kepler-454,10.57,-646648947175643517
81 Cet b,81 Cet,,-1501148006529862595
Kepler-1267 b,Kepler-1267,13.03136776,-6908718505725279206
K2-347 b,K2-347,7.187,4990524372874288572
Kepler-421 b,Kepler-421,362.0,3428706995607270835
Kepler-533 b,Kepler-533,28.511096,8442266605185534143
Kepler-256 c,Kepler-256,3.3879865138,2580641258992166339
K2-16 b,K2-16,7.62067,9113941346648945357
Kepler-638 b,Kepler-638,6.079629,2533348240682220598
Kepler-850 b,Kepler-850,7.1930165947,840126462816272496
K2-36 c,K2-36,5.34059,4569978996895226278
Kepler-1666 c,Kepler-1666,40.7157,-919893454880839129
Kepler-200 c,Kepler-200,10.222157,-3986398199982823337
Kepler-1933 b,Kepler-1933,4.943290234,6216298834494040015
Kepler-98 b,Kepler-98,1.5416766295,-743191232820906917
Kepler-307 b,Kepler-307,,7140085228262257826
Kepler-52 d,Kepler-52,36.4454819511,-9054276572790282432
K2-381 b,K2-381,7.9389334,1554187116858688922
HD 109246 b,HD 109246,68.27,6091321811137755506
Kepler-1323 b,Kepler-1323,0.9299076,-3397076717626754456
GJ 720 A b,GJ 720 A,19.466,1184493551011169254
Kepler-52 b,Kepler-52,7.87761021,128291544863290255
Kepler-1154 b,Kepler-1154,5.18560081,-237903618502253862
Kepler-1730 b,Kepler-1730,13.80994,-3471131395170803397
Kepler-1764 b,Kepler-1764,70.46829987,-9068720790683187666
HD 40307 d,HD 40307,20.432,6320708538287883208
HD 181433 d,HD 181433,13000.0,6022140053801937462
HD 181433 d,HD 181433,7012.0,2353151323639354270
HD 215152 d,HD 215152,10.86499,-5429756435383138589
HD 87883 b,HD 87883,,-493658239134220737
HD 10180 e,HD 10180,49.745,-6321858613894236061
HD 40307 b,HD 40307,4.3115,-1671507000730622876
HD 40307 c,HD 40307,9.62,3439513371007704772
Kepler-443 b,Kepler-443,177.6693,-6684769128326692568
Kepler-260 c,Kepler-260,76.0498163,5078588144151954329
Kepler-994 b,Kepler-994,1.1511666126,-1795960489137458688
Kepler-150 e,Kepler-150,30.82701,-5148193844576976105
K2-75 b,K2-75,7.8142,516406371165708022
Kepler-1132 b,Kepler-1132,62.8917493,-2019310280028413106
Kepler-421 b,Kepler-421,,-4787902872391356113
Kepler-954 b,Kepler-954,16.78175811,5697185389573682443
Kepler-1240 b,Kepler-1240,4.86638504,6944261383250752305
Kepler-244 c,Kepler-244,9.767,-906235403824260214
Kepler-162 b,Kepler-162,6.9198356967,-3502979986973215042
Kepler-112 c,Kepler-112,28.57414,368344668191325114
GJ 27.1 b,GJ 27.1,15.819,-6732098331670092895
Kepler-11 d,Kepler-11,,2835211726070654085
70 Vir b,70 Vir,116.688,-9085556006277242119
K2-400 b,K2-400,3.865053,-3889836092526546501
Kepler-306 c,Kepler-306,7.24022996,2602976645787645615
Kepler-1167 b,Kepler-1167,,8398136267416815975
Kepler-578 b,Kepler-578,1.6168863,-4868254586182542799
Kepler-1855 b,Kepler-1855,0.727330983,-7931576993922573424
Kepler-26 b,Kepler-26,12.283078,-7455655099773698159
Kepler-1781 b,Kepler-1781,4.887533,-4423475645528602916
Kepler-271 d,Kepler-271,5.24970432,8036516829959077231
Kepler-1011 b,Kepler-1011,5.7532224973,6707937768022046884
Kepler-1458 b,Kepler-1458,,-7996126076100230053
Kepler-527 b,Kepler-527,13.28534769,-8583946489779646842
Kepler-1856 b,Kepler-1856,1.302017467,-5408849312412516863
Kepler-894 b,Kepler-894,9.8032523396,-1069898220983760845
Kepler-243 b,Kepler-243,,-7153806612072475000
Kepler-588 b,Kepler-588,4.221644,-947209428105049586
Kepler-1327 b,Kepler-1327,14.88794229,-6268154200502364385
Kepler-1416 b,Kepler-1416,1.4951513,6468599760038558008
Kepler-851 b,Kepler-851,8.5068669229,-7549713020418915952
Kepler-599 b,Kepler-599,15.65566138,5039202276795327230
Kepler-710 b,Kepler-710,4.34727172,-5893718762972570487
Kepler-339 c,Kepler-339,6.98825,7927326197484113307
Kepler-680 b,Kepler-680,3.6898151672,-4800377449761886892
Kepler-732 b,Kepler-732,9.46781385,984092175592846682
Kepler-711 b,Kepler-711,23.58920791,-3529242765235215863
GJ 667 C b,GJ 667 C,7.20066,-1073912913457137508
Kepler-791 b,Kepler-791,14.55403948,-1189541878131796910
Kepler-1859 b,Kepler-1859,2.729599953,3505953840060538843
Kepler-1664 b,Kepler-1664,14.38682567,8803307949625168223
EPIC 206024342 c,EPIC 206024342,0.911618,-4658472562561843766
EPIC 249893012 c,EPIC 249893012,15.624,2199880407840014406
Kepler-201 b,Kepler-201,25.6721559,-1431114116343746487
Kepler-356 b,Kepler-356,4.61268458,-34197703806872151
Kepler-1074 b,Kepler-1074,5.94564846,-3201975340213769912
Kepler-1321 b,Kepler-1321,11.12827427,-8544462602733308702
Kepler-1375 b,Kepler-1375,3.300426,4631799442579025820
HD 10180 g,HD 10180,601.2,-3085626937368026409
HD 40307 b,HD 40307,4.311,6670894527704161954
HIP 57274 b,HIP 57274,8.1389,-3280593473378298617
Kepler-1749 b,Kepler-1749,14.53398,-6013024157763179188
Kepler-1074 b,Kepler-1074,5.95,3312726519024517454
Kepler-378 b,Kepler-378,,-4526405896197742843
Kepler-322 c,Kepler-322,4.337234,-8723729949281884934
Kepler-629 b,Kepler-629,7.2384964055,-6099253259139263281
Kepler-157 b,Kepler-157,,-8575851914908537061
Kepler-1669 c,Kepler-1669,1.609320045,-4277416983611647459
Kepler-290 d,Kepler-290,0.764022,7743815847930324549
Kepler-1093 b,Kepler-1093,25.0822766683,-4253767778783184388
KMT-2019-BLG-2974L b,KMT-2019-BLG-2974L,,-5590825833311307366
Kepler-281 b,Kepler-281,14.64613,6034813937232717490
Kepler-730 b,Kepler-730,,-7380711402970885967
HD 147018 b,HD 147018,44.236,4404843649882148478
Kepler-416 d,Kepler-416,3.076508,-7913600965936546061
Kepler-220 e,Kepler-220,45.9032489688,6353062754231277115
Kepler-257 d,Kepler-257,24.66454505,613766540041560087
HD 114729 b,HD 114729,1135.0,8974673550044576729
Kepler-1091 b,Kepler-1091,,-2362387694637785552
K2-273 b,K2-273,11.7195663,8878874402865889899
Kepler-579 b,Kepler-579,9.6685529097,-7025330898702466906
TIC 4672985 b,TIC 4672985,69.048,-1805469849999327682
Kepler-59 c,Kepler-59,17.9801235,-3711901123939314378
HD 190360 b,HD 190360,2889.0,6964181300429631638
Kepler-138 d,Kepler-138,23.09302,-9059386814932076738
Kepler-161 c,Kepler-161,7.064252021,6847271406795423644
Kepler-803 b,Kepler-803,50.28641007,1991880036114592548
Kepler-192 c,Kepler-192,,4289069826553803564
Kepler-334 d,Kepler-334,25.0985083,8867029819435738265
Kepler-641 b,Kepler-641,9.48966441,-6906861717959103493
Kepler-1168 b,Kepler-1168,55.82222394,8592619719044739898
Kepler-11 g,Kepler-11,118.37774,8837449931759780521
Kepler-48 c,Kepler-48,9.673928,-7958256433301670527
KOI-1599.01,KOI-1599,20.40857074,112036814599719577
Kepler-1774 b,Kepler-1774,59.77049,-7675151979003718255
Kepler-176 e,Kepler-176,51.165655676,2596981652376591819
Kepler-1036 b,Kepler-1036,122.88122161,-4371159871922621499
Kepler-85 c,Kepler-85,12.51353325,5241856873713244325
BEBOP-3 b,BEBOP-3,547.0,6488073823522990604
Kepler-9 c,Kepler-9,,1663693414804282674
Kepler-776 b,Kepler-776,4.897134,554271990797475979
Kepler-350 d,Kepler-350,,-554007332543221801
HD 145675 c,14 Her,25000.0,8217366820361045101
K2-46 b,K2-46,19.153765,-764059967997840379
HD 25171 b,HD 25171,1802.29,-7555669623519726375
Kepler-192 d,Kepler-192,6.4702964145,6552880536401849104
HD 34445 b,HD 34445,1059.0,7820961936388136711
Kepler-240 b,Kepler-240,4.145,-6700939905263149847
Kepler-341 c,Kepler-341,,-8035531863404591993
Kepler-606 b,Kepler-606,24.31574009,7462259325577492410
K2-187 e,K2-187,13.609878,5052793528067328101
K2-73 b,K2-73,7.49491004,4393247958566565730
Kepler-1370 b,Kepler-1370,20.26416001,-5037860314224836217
Kepler-126 c,Kepler-126,,5720951672556723320
Kepler-360 c,Kepler-360,7.186476,-270592979335529543
Kepler-97 c,Kepler-97,789.0,7088071516981215530
Kepler-1254 d,Kepler-1254,5.72716067,5820979434890209308
Kepler-55 e,Kepler-55,4.617519,-6748242458187314091
HD 23079 b,HD 23079,735.74,796019615462633096
Kepler-175 b,Kepler-175,,7918346790588924328
Kepler-540 b,Kepler-540,172.7046083,7747330288084045168
GJ 463 b,GJ 463,3459.0,2914063507926684961
Kepler-1116 b,Kepler-1116,,2285621914383557254
Kepler-688 b,Kepler-688,3.8959367252,-6657607454644287011
Kepler-984 b,Kepler-984,43.03252,-8216412583884106571
Kepler-207 b,Kepler-207,,-3816364110124881421
Kepler-667 b,Kepler-667,41.43958662,-6733589182500845088
Kepler-58 c,Kepler-58,15.5738,293328362949877792
KOI-351 d,KOI-351,59.7371443,-9933086907877085
HD 113996 b,HD 113996,610.2,-2446897542384552914
Kepler-942 b,Kepler-942,44.96393,-2655321346470173583
Kepler-1306 b,Kepler-1306,16.2958262626,-3868559804227178318
Kepler-319 b,Kepler-319,4.36273233,6989745427837087849
Kepler-182 b,Kepler-182,9.825792,910324884087310859
Kepler-104 c,Kepler-104,23.66834635,-8694930423792974478
Kepler-217 b,Kepler-217,5.374943,9078274286443085000
Kepler-146 b,Kepler-146,,660943589223273508
Kepler-257 d,Kepler-257,24.66454,-55209005512965047
Kepler-140 b,Kepler-140,3.2542615508,-4518404880509604991
Kepler-775 b,Kepler-775,0.9748764,3375955186290682493
Kepler-378 c,Kepler-378,,-274282301374860145
Kepler-1504 b,Kepler-1504,82.303914,8872137383862138614
Kepler-742 b,Kepler-742,8.36086357,-7273132552306677739
Kepler-1125 b,Kepler-1125,17.67089,-1839513206134737418
HD 125390 b,HD 125390,1756.2,-7230224716413766140
Kepler-125 c,Kepler-125,5.775,4801418574479731950
Kepler-796 b,Kepler-796,6.4008380671,-2572650459651750153
Kepler-1722 b,Kepler-1722,9.1785703,1721937842775688357
Kepler-51 c,Kepler-51,85.3147,7050903014358937716
HD 102329 c,HD 102329,1123.0,3773102393996975476
Kepler-245 e,Kepler-245,3.219792,-2893987213835114268
Kepler-1366 b,Kepler-1366,2.1645707321,6687068805050604452
Kepler-341 c,Kepler-341,8.01035,3989015099535390423
Kepler-369 c,Kepler-369,14.871572,-4451955200666947725
K2-36 b,K2-36,1.422586,-2890279262005912043
Kepler-407 c,Kepler-407,2091.749385,-5993532301662420752
Kepler-969 b,Kepler-969,34.17314028,5419746704486858575
Kepler-1477 b,Kepler-1477,,-4513757999277841097
Kepler-1936 b,Kepler-1936,126.55615355,8295026416079938409
Kepler-230 c,Kepler-230,91.77716205,9010384816205480760
Kepler-262 b,Kepler-262,13.06078532,1598183490038445996
Kepler-1334 b,Kepler-1334,15.6458549294,-4874753903342114819
Kepler-782 b,Kepler-782,158.68528766,8934814638643885181
Kepler-1256 b,Kepler-1256,,-6434230271025372710
Kepler-141 b,Kepler-141,3.107528,-3011849912282268565
14 Her b,14 Her,1766.0,-3854801917525360709
Kepler-600 b,Kepler-600,23.67520728,1628709224714169605
K2-21 c,K2-21,15.50195,7813764306402002203
Kepler-722 c,Kepler-722,105.152,-325503263992481188
HD 99283 b,HD 99283,310.4,1823088002304810052
Kepler-164 c,Kepler-164,10.9457740137,-4794258983887154920
Kepler-1820 b,Kepler-1820,31.03364,2088010246265425847
K2-61 b,K2-61,2.57333,-1903573981895728659
Kepler-49 e,Kepler-49,18.596108,334809718641148209
Kepler-1557 b,Kepler-1557,3.7403251065,8260262211708098216
HD 8673 b,HD 8673,1634.0,-7506554122669937998
Kepler-1838 b,Kepler-1838,12.14664,-3426758244057958994
Kepler-1832 b,Kepler-1832,3.13877646,8380175656050559857
Kepler-106 d,Kepler-106,,15182087765914256
Kepler-665 b,Kepler-665,16.01313877,-8519820035467674670
Kepler-83 b,Kepler-83,9.771,4909299149629439619
GJ 724 b,GJ 724,5.101284,3566330507815819352
Kepler-107 c,Kepler-107,,-96866977151805962
KMT-2017-BLG-0673L b,KMT-2017-BLG-0673L,,-6737330660485930247
K2-24 c,K2-24,42.363982,7835742403666699106
Kepler-1905 b,Kepler-1905,3.42390809,-5546427979642328121
Kepler-1964 b,Kepler-1964,2.440829992,-3175531490683518357
HD 92788 b,HD 92788,325.705,-3124431001477176342
HD 115954 b,HD 115954,3700.0,5745981397726219062
Kepler-186 b,Kepler-186,3.88678897,-8141650941677997156
Kepler-1271 b,Kepler-1271,3.02558494,60397563035831348
Kepler-676 b,Kepler-676,,8217942778638931507
Kepler-214 b,Kepler-214,15.660544,3755945799115115768
Teegarden's Star c,Teegarden's Star,11.416,-899159186907774025
Kepler-1836 b,Kepler-1836,5.254169941,-6525784254438528039
Kepler-1051 b,Kepler-1051,25.96264,-2263615151719905676
Kepler-350 d,Kepler-350,26.1363443,-148330112338046335
Kepler-234 b,Kepler-234,,8263970020446478958
K2-4 b,K2-4,10.0044,-8051461074255162051
Kepler-126 d,Kepler-126,100.283134,5417296834344204105
Kepler-663 b,Kepler-663,4.99679436,5608144196622086105
Kepler-235 d,Kepler-235,20.0603185087,-8949758380017412462
Kepler-462 b,Kepler-462,84.68895,366853245946048600
Kepler-610 c,Kepler-610,151.8638332,-128644834301427604
Kepler-356 b,Kepler-356,4.6126505733,684859439704175296
Barnard b,Barnard's star,3.1533,7988862061334578658
Kepler-22 b,Kepler-22,289.8623,1720437591018261847
Kepler-278 c,Kepler-278,51.0763236396,-2929337472790725695
Kepler-174 d,Kepler-174,,2694360040752028301
Kepler-402 c,Kepler-402,6.12479773,-5998299459438462322
Kepler-1468 b,Kepler-1468,8.23983041,6703283700365739489
HD 166724 b,HD 166724,5144.0,5022472685105633179
Kepler-338 e,Kepler-338,9.34150876,5691068622559410944
Kepler-882 b,Kepler-882,3.9895436112,6042687196782025808
Kepler-197 b,Kepler-197,5.599293,6840482664400916016
Kepler-1507 b,Kepler-1507,16.0504490127,4980936601078323889
Kepler-349 b,Kepler-349,5.92972237,6556957100609459110
Kepler-1693 c,Kepler-1693,5.363709927,-1677172467592042963
tau Boo b,tau Boo,3.3128,-3321038440089665744
Kepler-218 b,Kepler-218,3.619345,-6755567728402758816
K2-239 d,K2-239,10.115,1009135559714455444
Kepler-1732 b,Kepler-1732,32.31240082,-690346504649343543
Kepler-932 b,Kepler-932,,-2960917698238501472
Kepler-150 d,Kepler-150,12.56093,-8636960982269274636
Kepler-601 b,Kepler-601,5.378901,-916921519420797013
Kepler-362 b,Kepler-362,10.32736351,5328633784606094559
Kepler-1638 b,Kepler-1638,259.34205798,-4232832225632273994
Kepler-9 b,Kepler-9,19.243,4923479209274068128
Kepler-223 e,Kepler-223,,4900503643700842888
Kepler-821 b,Kepler-821,,-5557492646492850971
GJ 180 d,GJ 180,106.3,2717328073243910802
Kepler-321 b,Kepler-321,4.915378,5483681164915331718
Kepler-1716 b,Kepler-1716,35.58944,-1649610480181283923
HD 154857 c,HD 154857,3452.0,4723712772009863438
Kepler-1285 b,Kepler-1285,14.79763,7939662110900850564
Kepler-176 c,Kepler-176,12.76,396676507888164823
Kepler-186 c,Kepler-186,7.267302,4220083136937530716
Kepler-20 c,Kepler-20,10.8540774,-5205447518964482274
Kepler-1844 b,Kepler-1844,3.924510002,8426714712599741274
Kepler-1328 b,Kepler-1328,4.5215813672,-8003466483694901106
HD 204313 b,HD 204313,2050.0,8791322571409395326
K2-58 d,K2-58,22.8827,-7589844226019899819
Kepler-60 d,Kepler-60,11.9,-6217313029700005663
HD 16175 b,HD 16175,995.4,2082243665825325104
Kepler-303 c,Kepler-303,7.06117534,3627553654870768404
Kepler-390 b,Kepler-390,6.7380558259,8004642406485711011
Kepler-943 b,Kepler-943,49.7690354687,-6687476284762969899
Kepler-1154 c,Kepler-1154,,3898719929714106938
Kepler-1233 b,Kepler-1233,45.1257,-3789775286817713343
Kepler-1458 b,Kepler-1458,47.9869119,6803013185133155384
K2-220 b,K2-220,13.683256,-1042028286302792080
K2-205 b,K2-205,26.672263,-1872800782996652909
K2-407 c,K2-407,9.22453,8152732979408626296
Kepler-760 c,Kepler-760,2.466961,2629876970560500561
Kepler-265 c,Kepler-265,17.0290281702,4459804929348153991
HD 204313 c,HD 204313,34.905,-1253586292193702299
Kepler-1897 b,Kepler-1897,24.2204586,-2841292627219631443
Kepler-1725 b,Kepler-1725,16.71990013,-4392873326199026285
Kepler-50 b,Kepler-50,7.8128315,8362642467207912557
Kepler-1180 b,Kepler-1180,16.8597625127,-8689263034853742154
Kepler-385 c,Kepler-385,,-7715915513206466533
rho CrB b,rho CrB,39.8458,-6003465866710658196
Kepler-270 c,Kepler-270,25.2627164758,8180128439738276031
Kepler-1383 b,Kepler-1383,13.9095,8315352479571504982
